ANTH.TAX...CARB-ANTH.TAX	id
-1	23360
-1	23279
-1	5007
-1	219988
-1	27339
-1	1642
-1	746
-1	9219
-1	10482
-1	23642
-1	25923
-1	7536
-1	2197
-1	84447
-1	5970
-1	9158
-1	84285
-1	10897
-1	5499
-1	80194
-1	1119
-1	51111
-1	53838
-1	1374
-1	219927
-1	9873
-1	23201
-1	5870
-1	51287
-1	26005
-1	8301
-1	1075
-1	26973
-1	4863
-1	84811
-1	56912
-1	1656
-1	283149
-1	6230
-1	3312
-1	29068
-1	27315
-1	1937
-1	10072
-1	51075
-1	54949
-1	3703
-1	1315
-1	5682
-1	5286
-1	79796
-1	1351
-1	928
-1	4055
-1	1911
-1	23710
-1	55729
-1	55297
-1	55711
-1	84790
-1	57609
-1	25875
-1	9802
-1	6667
-1	22818
-1	29095
-1	5939
-1	4035
-1	114785
-1	79837
-1	11260
-1	29110
-1	55832
-1	57122
-1	4193
-1	11052
-1	10818
-1	10576
-1	4848
-1	124900332
-1	23011
-1	64786
-1	160418
-1	28977
-1	121441
-1	5250
-1	55681
-1	23325
-1	11137
-1	23479
-1	8550
-1	10961
-1	5781
-1	4940
-1	4939
-1	5985
-1	5037
-1	8655
-1	9921
-1	80196
-1	8562
-1	10959
-1	140707
-1	5901
-1	8408
-1	57634
-1	7132
-1	11331
-1	10162
-1	8076
-1	64581
-1	4973
-1	50865
-1	397
-1	51290
-1	10526
-1	124900327
-1	83448
-1	81539
-1	54407
-1	51564
-1	7421
-1	140461
-1	904
-1	112
-1	9416
-1	10376
-1	7846
-1	114108587
-1	25946
-1	6601
-1	283373
-1	10728
-1	4666
-1	5557
-1	6778
-1	10540
-1	196441
-1	11103
-1	114882
-1	7334
-1	55967
-1	4048
-1	5128
-1	400
-1	79023
-1	4801
-1	84102
-1	55198
-1	1407
-1	11108
-1	9733
-1	9815
-1	51699
-1	5501
-1	6311
-1	124903094
-1	283450
-1	55884
-1	51347
-1	11021
-1	51499
-1	51367
-1	121665
-1	6249
-1	55206
-1	9612
-1	121260
-1	5426
-1	84324
-1	102659353
-1	1431
-1	10094
-1	377
-1	54458
-1	5094
-1	5715
-1	8085
-1	51643
-1	7750
-1	10284
-1	9818
-1	1024
-1	6144
-1	2971
-1	255967
-1	51371
-1	10208
-1	23047
-1	11340
-1	51569
-1	57511
-1	160851
-1	11215
-1	29103
-1	83548
-1	9445
-1	5925
-1	22862
-1	9724
-1	10910
-1	7347
-1	3916
-1	283489
-1	55269
-1	64328
-1	143
-1	9107
-1	219333
-1	222484
-1	283537
-1	5412
-1	10808
-1	116828
-1	55578
-1	10631
-1	80209
-1	1997
-1	23078
-1	3839
-1	26512
-1	22894
-1	9882
-1	4860
-1	5018
-1	4323
-1	26020
-1	55017
-1	55632
-1	55015
-1	4247
-1	23588
-1	81542
-1	122786
-1	51637
-1	5706
-1	6815
-1	122809
-1	93487
-1	3895
-1	54916
-1	55745
-1	55860
-1	5684
-1	9786
-1	5494
-1	23224
-1	4522
-1	22890
-1	1965
-1	55334
-1	9766
-1	22990
-1	26037
-1	58517
-1	5663
-1	79697
-1	1743
-1	8892
-1	79882
-1	55775
-1	5700
-1	801
-1	53981
-1	10914
-1	7443
-1	8812
-1	1983
-1	109616976
-1	3183
-1	1603
-1	22985
-1	26277
-1	115817
-1	27141
-1	25831
-1	55837
-1	58533
-1	11177
-1	253959
-1	122553
-1	54813
-1	6235
-1	11183
-1	22795
-1	30001
-1	80821
-1	10175
-1	11169
-1	10640
-1	26520
-1	5529
-1	7597
-1	4149
-1	5283
-1	677
-1	8816
-1	2079
-1	100529257
-1	8650
-1	10577
-1	4053
-1	11161
-1	23357
-1	8846
-1	22938
-1	2957
-1	677845
-1	440193
-1	55671
-1	5641
-1	55727
-1	57062
-1	23405
-1	55102
-1	84193
-1	3320
-1	55038
-1	145389
-1	91612
-1	91833
-1	100528064
-1	379025
-1	3091
-1	81892
-1	23093
-1	55148
-1	10490
-1	10001
-1	1112
-1	4738
-1	114791
-1	23191
-1	51621
-1	283742
-1	7057
-1	440275
-1	6692
-1	11261
-1	23269
-1	55142
-1	80021
-1	27229
-1	2923
-1	113201
-1	51496
-1	8669
-1	26258
-1	58472
-1	23741
-1	9101
-1	23431
-1	29766
-1	5597
-1	9488
-1	6938
-1	54629
-1	54778
-1	51762
-1	9960
-1	23060
-1	51495
-1	8766
-1	8554
-1	25820
-1	4016
-1	5371
-1	26263
-1	3658
-1	5685
-1	10933
-1	58489
-1	57214
-1	9640
-1	5151
-1	64963
-1	11057
-1	8826
-1	64784
-1	140460
-1	81614
-1	7337
-1	7082
-1	54893
-1	56851
-1	79768
-1	9990
-1	55505
-1	9716
-1	54989
-1	161835
-1	6727
-1	54617
-1	30844
-1	23339
-1	25963
-1	64397
-1	146057
-1	146050
-1	4236
-1	80208
-1	2200
-1	9318
-1	55056
-1	54822
-1	84888
-1	23312
-1	123169
-1	10776
-1	51187
-1	102
-1	79811
-1	663
-1	79664
-1	84191
-1	53944
-1	4947
-1	51324
-1	54956
-1	54878
-1	79719
-1	7090
-1	27020
-1	10066
-1	9377
-1	80349
-1	6218
-1	53339
-1	3418
-1	22856
-1	80213
-1	100288637
-1	1159
-1	25764
-1	100533483
-1	89839
-1	56965
-1	100526783
-1	7329
-1	84572
-1	4716
-1	9351
-1	7249
-1	84231
-1	54442
-1	23524
-1	79903
-1	84662
-1	9093
-1	23295
-1	29855
-1	79091
-1	5373
-1	29035
-1	23274
-1	8303
-1	51283
-1	100288332
-1	23420
-1	23042
-1	4363
-1	29904
-1	55718
-1	613037
-1	5930
-1	112869
-1	11273
-1	54700
-1	4150
-1	78994
-1	64319
-1	9739
-1	5257
-1	255919
-1	55027
-1	5934
-1	4501
-1	5432
-1	10664
-1	10204
-1	23450
-1	9798
-1	23300
-1	80790
-1	9100
-1	83716
-1	81631
-1	27189
-1	51693
-1	6137
-1	22980
-1	8131
-1	55692
-1	6187
-1	90850
-1	10921
-1	5170
-1	6923
-1	54985
-1	10131
-1	1387
-1	57407
-1	29965
-1	7874
-1	2013
-1	29066
-1	26156
-1	2935
-1	5073
-1	123803
-1	9665
-1	123811
-1	23049
-1	51573
-1	91949
-1	4706
-1	79728
-1	55114
-1	23214
-1	109616959
-1	79077
-1	55737
-1	10294
-1	81533
-1	9683
-1	29117
-1	23019
-1	55697
-1	164
-1	4094
-1	23174
-1	8140
-1	2588
-1	100132247
-1	527
-1	90861
-1	107282092
-1	552900
-1	5176
-1	409
-1	5430
-1	23135
-1	3965
-1	51701
-1	57551
-1	55288
-1	7756
-1	5717
-1	6347
-1	3980
-1	8148
-1	79893
-1	84311
-1	30837
-1	4302
-1	5691
-1	51755
-1	5709
-1	339287
-1	22794
-1	147179
