A	B	correlation	p-value
ME28	ME18	-0.0415846605466363	0.824224547041061
ME33	ME29	-0.0901916130379992	0.629440183485504
ME49	ME29	-0.084604078052692	0.650901094679602
ME31	ME29	-0.0165511518123945	0.929581145443385
ME43	ME29	0.00190692600449672	0.991876884694225
ME47	ME29	0.00628654444864956	0.973224928309117
ME12	ME29	-0.00323508480273247	0.986219622979511
ME4	ME29	-0.0257989945147785	0.890428101495121
ME15	ME29	-0.0137000163263557	0.941689030369022
ME16	ME29	-0.0484340615778716	0.795836392320321
ME7	ME29	-0.0039137887678684	0.983328935539346
ME10	ME29	-0.0247895773792782	0.894691085749822
ME30	ME29	-0.0550895858004166	0.768494520868537
ME37	ME29	-0.0307143293569163	0.869714562033831
ME42	ME29	0.0511388298109541	0.784694164360732
ME26	ME29	-0.081807973085202	0.661745711568722
ME44	ME29	-0.0468211717213419	0.802499621811072
ME39	ME29	-0.0707114015736181	0.705431194368132
ME27	ME29	0.00755633773162697	0.967819286792145
ME1	ME29	-0.0469052719198027	0.802151843335355
ME5	ME29	0.0111742318571171	0.952426009259637
ME9	ME29	-0.0694982847771957	0.710266368553072
ME11	ME29	-0.0528114586226539	0.777824517477003
ME52	ME29	-0.0951500532374579	0.610639940034167
ME19	ME29	-0.0205676799367656	0.91255097408538
ME50	ME29	-0.0786890804237368	0.673921964584695
ME51	ME29	0.0389172285187636	0.835341336190248
treat_Ctrl	ME29	0.135765320230179	0.466474034773418
ME46	ME29	-0.00648907785945125	0.972362638404726
ME13	ME29	-0.0571914315162723	0.759914529138164
ME18	ME29	-0.0460587314390408	0.805654214517411
ME29	ME29	1	0
ME32	ME29	-0.0553753776819841	0.767326279326271
ME34	ME29	0.00370876587473132	0.984202134188756
ME45	ME29	-0.0417054625858396	0.823721865323185
ME21	ME29	-0.0222725877076444	0.905333176661607
treat_Treat	ME29	-0.135765320230179	0.466474034773418
ME40	ME29	0.0227655673846378	0.903247481368138
ME24	ME29	0.00674711538259583	0.97126408312381
ME25	ME29	0.00214253740056633	0.990873267453347
ME35	ME29	0.0187490568181028	0.920257715668698
ME38	ME29	0.0109584611338434	0.953343645021661
ME14	ME29	-0.0321666868316207	0.863609782967672
ME41	ME29	-0.0830781650515975	0.656810807417591
ME17	ME29	0.0246356938918672	0.895341224713817
ME36	ME29	-0.0939419248966687	0.615198880735878
ME20	ME29	0.0253824463746152	0.892186916521496
ME48	ME29	0.00646352795102321	0.972471415966009
ME3	ME29	0.171226322353559	0.357051583835155
ME0	ME29	0.0848485648022788	0.649956138357796
ME2	ME29	-0.0120769718153135	0.948587472615397
ME22	ME29	0.0393783171944054	0.833417411557635
ME6	ME29	-0.0320221366135478	0.86421703971195
ME23	ME29	-0.0276406615763576	0.882658155258424
ME8	ME29	-0.0319759960307357	0.864410892720733
ME28	ME29	-0.0367706573440678	0.844310175474359
ME33	ME32	-0.0109090658076595	0.953553723128848
ME49	ME32	-0.0222406025156797	0.905468520928693
ME31	ME32	-0.0204234796781141	0.913161773401664
ME43	ME32	0.0782685569814533	0.675569993158981
ME47	ME32	0.0269008389291662	0.885778203877586
ME12	ME32	0.04974097840316	0.790447510456579
ME4	ME32	0.0157670617101918	0.932909506528603
ME15	ME32	0.039434648380216	0.833182430283076
ME16	ME32	-0.00424173409805385	0.981932246288413
ME7	ME32	0.0341521108173031	0.855276864814296
ME10	ME32	0.0263620366028535	0.888051549734088
ME30	ME32	0.0288160930697805	0.877704579371622
ME37	ME32	0.0809822593177588	0.664961242618868
ME42	ME32	-0.00366589429363728	0.984384727837459
ME26	ME32	0.0555868768122155	0.766462049072142
ME44	ME32	0.0534236725349157	0.775314173217492
ME39	ME32	-0.0447668947211788	0.81100600243664
ME27	ME32	-0.0366573315374789	0.844784217187048
ME1	ME32	0.102495761261758	0.583232375878266
ME5	ME32	0.00801425877105652	0.965870200764605
ME9	ME32	-0.0083256827634863	0.964544771526312
ME11	ME32	-0.0354671868500823	0.849765776348282
ME52	ME32	0.0436206586806761	0.815761623217566
ME19	ME32	-0.0359535372591792	0.847729373744766
ME50	ME32	-0.0276811237305106	0.882487563809901
ME51	ME32	-0.95073235458139	2.73825800189169e-16
treat_Ctrl	ME32	-0.269922623862109	0.141962180527877
ME46	ME32	-0.0600221526398926	0.748403429194734
ME13	ME32	-0.00626533366951783	0.973315235341892
ME18	ME32	-0.00328472840682387	0.986008178242619
ME29	ME32	-0.0553753776819841	0.767326279326271
ME32	ME32	1	0
ME34	ME32	-0.0343831765546317	0.854308045829131
ME45	ME32	-0.0492429376687595	0.792500004610249
ME21	ME32	-0.0184889777669522	0.921360443575509
treat_Treat	ME32	0.269922623862109	0.141962180527877
ME40	ME32	-0.109436247934938	0.557848250211631
ME24	ME32	-0.00382041199639806	0.983726627722517
ME25	ME32	-0.0571744688215033	0.759983662556987
ME35	ME32	0.00827411114134422	0.964764255477489
ME38	ME32	-0.0635743230965099	0.734033640313367
ME14	ME32	-0.119374902510691	0.522412158453513
ME41	ME32	-0.136088783183972	0.465402806829769
ME17	ME32	-0.11113850370205	0.551701164147263
ME36	ME32	-0.115184535802813	0.537218236097861
ME20	ME32	-0.00482001460260231	0.979469532680406
ME48	ME32	0.0210064597095479	0.910692705707078
ME3	ME32	-0.308651737133349	0.0911406484686509
ME0	ME32	-0.18540495452013	0.318006891341611
ME2	ME32	-0.0382404256145974	0.838167031709108
ME22	ME32	0.0404482233138448	0.828956809872901
ME6	ME32	0.00424890985940416	0.981901685946981
ME23	ME32	-0.0129850521570902	0.944727368286392
ME8	ME32	-0.0386309952628223	0.836536134829481
ME28	ME32	-0.0658228770702426	0.724982493898784
ME33	ME34	0.0088747232393658	0.962208268023188
ME49	ME34	-0.0167286947342176	0.928827658685699
ME31	ME34	0.0419411191182555	0.822741448135807
ME43	ME34	-0.0537097349609214	0.774141952729572
ME47	ME34	-0.101813137747016	0.585756276288666
ME12	ME34	-0.967803971001065	6.39937685125028e-19
ME4	ME34	-0.188914603384035	0.308768362301661
ME15	ME34	-0.101685862195206	0.586227389536866
ME16	ME34	-0.0923169013795262	0.621353236811381
ME7	ME34	-0.0392976714863351	0.833753843550407
ME10	ME34	-0.266088869197411	0.147932773869271
ME30	ME34	0.00435267735737807	0.981459760738057
ME37	ME34	0.0375022430464923	0.841251245491952
ME42	ME34	-0.086378417674312	0.644055314241093
ME26	ME34	-0.0186705264675162	0.920590666946417
ME44	ME34	0.0727603563787266	0.697290199439585
ME39	ME34	0.0536183488288078	0.774516379979317
ME27	ME34	0.019431805471699	0.917363576632789
ME1	ME34	-0.235580713190105	0.202025311971825
ME5	ME34	0.079529870887515	0.670631359553139
ME9	ME34	-0.0398287149751063	0.831539007167943
ME11	ME34	-8.85639561852367e-05	0.999622729474961
ME52	ME34	0.0350619769495023	0.851463160622354
ME19	ME34	0.0375937849567806	0.840868646270115
ME50	ME34	-0.00704882553948686	0.969979663917938
ME51	ME34	-0.0638015081550241	0.733117533414454
treat_Ctrl	ME34	-0.1312767376428	0.481472000119338
ME46	ME34	0.00337387538756736	0.98562848092296
ME13	ME34	0.0399402278152649	0.831074078124491
ME18	ME34	0.00465108647405359	0.980188925931117
ME29	ME34	0.00370876587473132	0.984202134188756
ME32	ME34	-0.0343831765546317	0.854308045829131
ME34	ME34	1	0
ME45	ME34	0.025316980380425	0.892463383230684
ME21	ME34	0.0701005050769649	0.707864677427022
treat_Treat	ME34	0.1312767376428	0.481472000119338
ME40	ME34	0.0257664958192186	0.890565304335977
ME24	ME34	0.245049530342954	0.183955614655741
ME25	ME34	-0.0922214208427181	0.621715631666054
ME35	ME34	0.10246141798423	0.58335924030868
ME38	ME34	-0.005486305144061	0.976632243375117
ME14	ME34	0.0949384021140428	0.611437591456421
ME41	ME34	0.101762037322535	0.585945405631929
ME17	ME34	0.0920974118037825	0.622186435721328
ME36	ME34	0.0819570100142301	0.661165952362087
ME20	ME34	-0.0905735491372697	0.62798373500997
ME48	ME34	0.132828178569585	0.47626016268411
ME3	ME34	0.181069580880122	0.329653134018964
ME0	ME34	0.264577505902506	0.150335767696465
ME2	ME34	0.372999936853662	0.0387637368702099
ME22	ME34	-0.156981909912099	0.399022957645409
ME6	ME34	-0.0969602278951127	0.603835870398784
ME23	ME34	-0.0670402942189715	0.720097059717901
ME8	ME34	0.0348383802729859	0.852400064666594
ME28	ME34	0.027112952492996	0.884883485310724
ME33	ME45	-0.0670276809132801	0.720147621203762
ME49	ME45	-0.0694688933930298	0.710383653184083
ME31	ME45	-0.0475808197691549	0.799359610969431
ME43	ME45	0.0603554495513145	0.747051516008132
ME47	ME45	0.0747195646012739	0.689536527001213
ME12	ME45	-0.0247272185836055	0.894954536004124
ME4	ME45	0.0126304551649659	0.94623456187024
ME15	ME45	-0.00486186465866416	0.97929131346476
ME16	ME45	-0.0340625558264347	0.855652409174395
ME7	ME45	0.00418133063306269	0.982189495315721
ME10	ME45	-0.0370215621364545	0.84326083126622
ME30	ME45	-0.061779404000789	0.741284039675928
ME37	ME45	-0.0810995914881557	0.664503964820299
ME42	ME45	0.102548380668116	0.583038022872149
ME26	ME45	-0.0241999699546054	0.897182465064391
ME44	ME45	-0.0356984388374326	0.848797379648757
ME39	ME45	-0.075669462586535	0.68578828285501
ME27	ME45	-0.0593323328406045	0.751203788850173
ME1	ME45	-0.00336815712996572	0.985652836194368
ME5	ME45	-0.0385061960283056	0.837057185445832
ME9	ME45	-0.0783698967827679	0.675172708070329
ME11	ME45	-0.0501461353537164	0.78877881736806
ME52	ME45	-0.0955700695474587	0.60905831740566
ME19	ME45	0.0407586062501068	0.827663746593112
ME50	ME45	-0.0541748463207803	0.77223707129528
ME51	ME45	0.0482543431329652	0.79657816316572
treat_Ctrl	ME45	-0.27025274066972	0.141456387390362
ME46	ME45	-0.0215390418791451	0.908437798906131
ME13	ME45	-0.0458597116562279	0.806478153299369
ME18	ME45	-0.0708523888249818	0.704869981097252
ME29	ME45	-0.0417054625858396	0.823721865323185
ME32	ME45	-0.0492429376687595	0.792500004610249
ME34	ME45	0.025316980380425	0.892463383230684
ME45	ME45	1	0
ME21	ME45	0.0409464506768105	0.826881396539864
treat_Treat	ME45	0.27025274066972	0.141456387390362
ME40	ME45	-0.03645863595762	0.845615488980045
ME24	ME45	0.0200192418052939	0.914874290526903
ME25	ME45	0.0048510342005252	0.979337435071767
ME35	ME45	0.0318196073621496	0.865067994611619
ME38	ME45	-0.046906836087913	0.80214537540239
ME14	ME45	-0.0495277408700385	0.791326123897204
ME41	ME45	-0.0721427150613976	0.699740813519953
ME17	ME45	0.00828627591053073	0.964712483140709
ME36	ME45	0.0603272759806732	0.747165764704406
ME20	ME45	-0.0118687394431467	0.949472799383352
ME48	ME45	-0.0201112935234644	0.914484288574269
ME3	ME45	0.110382249337257	0.554428210890186
ME0	ME45	0.112419719759377	0.547095408968786
ME2	ME45	0.0508030668864983	0.786075109795546
ME22	ME45	0.00615584850767438	0.973781384596873
ME6	ME45	0.0176368302229156	0.924974518166117
ME23	ME45	0.0117884566584178	0.949814147828197
ME8	ME45	-0.0205974565867303	0.912424853090187
ME28	ME45	0.0631335153715311	0.735812187143587
ME33	ME21	-0.00869025140475197	0.96299327531847
ME49	ME21	-0.075827956863769	0.685163582719387
ME31	ME21	0.0231429448656621	0.901651301634031
ME43	ME21	0.0791854706541968	0.671978520885447
ME47	ME21	0.0369730014024847	0.84346390342837
ME12	ME21	-0.020146869749205	0.914333565510482
ME4	ME21	-0.0878445802660365	0.638420017171479
ME15	ME21	-0.111024929643875	0.552110312553301
ME16	ME21	-0.0573902772522169	0.759104246015613
ME7	ME21	-0.0482872697372218	0.796442248682373
ME10	ME21	-0.0913811828812919	0.624908481010109
ME30	ME21	-0.0331427217507345	0.859511465616605
ME37	ME21	-0.0928154761311398	0.619462318782766
ME42	ME21	0.0924157099215163	0.620978302144737
ME26	ME21	-0.0515641847291153	0.782945661667654
ME44	ME21	-0.023012930471874	0.902201176551208
ME39	ME21	-0.0776822554379731	0.67787016409515
ME27	ME21	-0.0742108893440278	0.691546708660537
ME1	ME21	0.00313521422860245	0.98664499992053
ME5	ME21	-0.0194046762696695	0.9174785564847
ME9	ME21	0.00280427956269339	0.988054569064549
ME11	ME21	-0.099796295029871	0.593241150363155
ME52	ME21	-0.117414123485864	0.529315494623421
ME19	ME21	0.0520902809420351	0.780784479238534
ME50	ME21	-0.053658998039325	0.774349825899446
ME51	ME21	0.0306782446161643	0.869866334296455
treat_Ctrl	ME21	-0.297263071772083	0.104369859153721
ME46	ME21	-0.0545924872080653	0.770527713870104
ME13	ME21	-0.0348615379073423	0.852303021479993
ME18	ME21	-0.0103450911119534	0.955952518353814
ME29	ME21	-0.0222725877076444	0.905333176661607
ME32	ME21	-0.0184889777669522	0.921360443575509
ME34	ME21	0.0701005050769649	0.707864677427022
ME45	ME21	0.0409464506768105	0.826881396539864
ME21	ME21	1	0
treat_Treat	ME21	0.297263071772083	0.104369859153721
ME40	ME21	-0.0420971741094439	0.822092346556623
ME24	ME21	0.130884842977118	0.482793146781508
ME25	ME21	0.0685288620224887	0.714138208216927
ME35	ME21	0.0692959205623861	0.711074022888358
ME38	ME21	-0.0513463023613638	0.783841179629269
ME14	ME21	-0.107593608062678	0.564537633121162
ME41	ME21	-0.0623319638287733	0.739049676872772
ME17	ME21	-0.0355600926392516	0.849376695821467
ME36	ME21	-0.0362768426910698	0.846376190149686
ME20	ME21	0.0833450697646468	0.655775630358397
ME48	ME21	0.152660970311698	0.412288504365381
ME3	ME21	-0.129753860740815	0.486616323686939
ME0	ME21	0.0130789122056698	0.944328452847236
ME2	ME21	0.092050856847431	0.622363220833506
ME22	ME21	0.107380187695664	0.565314774249088
ME6	ME21	0.0199165577782691	0.915309362028112
ME23	ME21	0.0486115385240818	0.795104044511963
ME8	ME21	0.00814175530285072	0.965327560956705
ME28	ME21	0.0189183060472368	0.919540181547316
ME33	treat_Treat	0.275390243699724	0.133753079296925
ME49	treat_Treat	-0.113882698613588	0.54185839521004
ME31	treat_Treat	-0.0968665684216878	0.604187124243132
ME43	treat_Treat	-0.207033764266008	0.263777881406843
ME47	treat_Treat	0.104489601993259	0.575888092650594
ME12	treat_Treat	-0.0971532659715088	0.603112188392083
ME4	treat_Treat	-0.164773749211174	0.375726828294132
ME15	treat_Treat	0.0158316210861528	0.932635417588619
ME16	treat_Treat	-0.0925149827695334	0.620601699525205
ME7	treat_Treat	0.249245637571841	0.176322142503353
ME10	treat_Treat	0.0762989669590777	0.683308315922682
ME30	treat_Treat	-0.114455693991636	0.53981372679658
ME37	treat_Treat	0.0413222192535037	0.825316853468229
ME42	treat_Treat	0.0867775428747183	0.642519311278565
ME26	treat_Treat	0.302183793973851	0.0984872345371868
ME44	treat_Treat	0.128536685839057	0.490748112928637
ME39	treat_Treat	0.116871200742881	0.531234705048312
ME27	treat_Treat	-0.159181852285544	0.392363643902678
ME1	treat_Treat	0.0525647629356616	0.778836700251858
ME5	treat_Treat	-0.096278003157213	0.606396423207757
ME9	treat_Treat	-0.149410270025146	0.422429410221945
ME11	treat_Treat	-0.116224806938098	0.533524031555591
ME52	treat_Treat	-0.147486021647515	0.428496910675663
ME19	treat_Treat	-0.13188498283406	0.479425194072908
ME50	treat_Treat	-0.180757273012698	0.330502070133951
ME51	treat_Treat	-0.266671576205558	0.147013762646687
treat_Ctrl	treat_Treat	-1	3.59183263410273e-224
ME46	treat_Treat	-0.159941513307623	0.390079036491117
ME13	treat_Treat	-0.117400817065546	0.529362492329403
ME18	treat_Treat	-0.112774098085152	0.545824669244064
ME29	treat_Treat	-0.135765320230179	0.466474034773418
ME32	treat_Treat	0.269922623862109	0.141962180527877
ME34	treat_Treat	0.1312767376428	0.481472000119338
ME45	treat_Treat	0.27025274066972	0.141456387390362
ME21	treat_Treat	0.297263071772083	0.104369859153721
treat_Treat	treat_Treat	1	3.59183263410273e-224
ME40	treat_Treat	0.196102457557921	0.290378158006826
ME24	treat_Treat	-0.0370266305097918	0.843239636818894
ME25	treat_Treat	-0.271522558429875	0.139523039969206
ME35	treat_Treat	-0.0741415834237272	0.691820751452659
ME38	treat_Treat	-0.135065217694114	0.468797030133083
ME14	treat_Treat	-0.151971825868126	0.414426863381
ME41	treat_Treat	-0.192805523163936	0.298724824714747
ME17	treat_Treat	-0.109878268401182	0.556249022577884
ME36	treat_Treat	-0.101374966933743	0.587378874415343
ME20	treat_Treat	0.135051664119856	0.468842061699457
ME48	treat_Treat	0.22987591583883	0.213484839002107
ME3	treat_Treat	0.00568101054148073	0.975803173640502
ME0	treat_Treat	-0.017049400929479	0.927466744974281
ME2	treat_Treat	0.0542490651238187	0.771933225279293
ME22	treat_Treat	0.226352433949234	0.220780417580655
ME6	treat_Treat	0.101694308776649	0.586196119174303
ME23	treat_Treat	0.214015415677554	0.247650159308324
ME8	treat_Treat	0.271113970100141	0.140143017898358
ME28	treat_Treat	-0.116808755399335	0.531455661001483
ME33	ME40	-0.0880601700314114	0.637593039234931
ME49	ME40	-0.0323489668462107	0.862844131843101
ME31	ME40	0.0139399043441997	0.940669771434416
ME43	ME40	-0.954698466452954	8.31905787658894e-17
ME47	ME40	0.0640376162401387	0.732165826491368
ME12	ME40	-0.00931018389268519	0.960355333885668
ME4	ME40	0.0456587359100246	0.807310396241295
ME15	ME40	-0.100762609237013	0.589649801740516
ME16	ME40	0.00114836791980421	0.995108136188018
ME7	ME40	-0.0945589750537798	0.612868634441019
ME10	ME40	-0.122091352636907	0.512921316611912
ME30	ME40	-0.0540714082363043	0.77266059395779
ME37	ME40	-0.126806198825544	0.496652970643159
ME42	ME40	0.0464605194547081	0.803991441945905
ME26	ME40	-0.082973346713851	0.657217511093997
ME44	ME40	-0.0312458803010545	0.867479390537503
ME39	ME40	-0.0754935608026229	0.68648183234358
ME27	ME40	-0.0461875503465215	0.805121015138092
ME1	ME40	0.028155395144651	0.88048838717004
ME5	ME40	0.00990957270501536	0.957805200650202
ME9	ME40	-0.0685375685313947	0.714103403522306
ME11	ME40	-0.0787899125021481	0.673527024207251
ME52	ME40	-0.103634590566862	0.579032447730606
ME19	ME40	-0.0264823992717059	0.88754363230507
ME50	ME40	-0.0849779782526253	0.649456163051529
ME51	ME40	0.108987494575475	0.559474001386984
treat_Ctrl	ME40	-0.196102457557921	0.290378158006826
ME46	ME40	-0.0457150462461776	0.807077193597205
ME13	ME40	-0.0562941717697817	0.763573896081186
ME18	ME40	-0.0157175223505813	0.933119832609342
ME29	ME40	0.0227655673846378	0.903247481368138
ME32	ME40	-0.109436247934938	0.557848250211631
ME34	ME40	0.0257664958192186	0.890565304335977
ME45	ME40	-0.03645863595762	0.845615488980045
ME21	ME40	-0.0420971741094439	0.822092346556623
treat_Treat	ME40	0.196102457557921	0.290378158006826
ME40	ME40	1	0
ME24	ME40	0.071528225859252	0.702181863821743
ME25	ME40	0.0826304918216615	0.658548487226448
ME35	ME40	0.0546438968536166	0.770317372724575
ME38	ME40	-0.0409858121257779	0.82671748130944
ME14	ME40	-0.0413907400161329	0.825031632339403
ME41	ME40	-0.125594077629341	0.500810290049394
ME17	ME40	-0.0161633939130463	0.931226985221522
ME36	ME40	0.093520108337077	0.616793961389072
ME20	ME40	0.0474545213888854	0.799881454743532
ME48	ME40	0.0818842073121833	0.661449133558445
ME3	ME40	0.291980472752849	0.110975135582202
ME0	ME40	0.076081632492447	0.684164152714444
ME2	ME40	-0.00863775488425609	0.963216676919185
ME22	ME40	-0.0320220221423744	0.864217520636513
ME6	ME40	-0.019010327723112	0.919150080562575
ME23	ME40	0.0371898924751856	0.842556980876796
ME8	ME40	0.0575636508653354	0.75839796444917
ME28	ME40	-0.0266471567811885	0.886848444412038
ME33	ME24	-0.00586491719493579	0.975020108467237
ME49	ME24	0.00395041865565306	0.983172929712297
ME31	ME24	0.0330969550984067	0.859703558051794
ME43	ME24	-0.0759566986662646	0.684656301038772
ME47	ME24	-0.096252512021304	0.606492186609374
ME12	ME24	-0.300708707227163	0.100223703674283
ME4	ME24	-0.728780125001043	3.33543418348155e-06
ME15	ME24	-0.913228968945108	7.86546907385137e-13
ME16	ME24	-0.0836663525285843	0.654530380977851
ME7	ME24	-0.626855195458928	0.000161083096994354
ME10	ME24	-0.523355911404987	0.00251775926272547
ME30	ME24	0.00915458748805519	0.961017391318476
ME37	ME24	-0.463827235120367	0.00858363684948977
ME42	ME24	-0.21825562874049	0.238181345624582
ME26	ME24	0.00964830770834674	0.958916718366004
ME44	ME24	0.157462881383541	0.397561562442471
ME39	ME24	-0.094894712316514	0.611602299989701
ME27	ME24	-0.0447064952951564	0.811256430468972
ME1	ME24	-0.512511390185205	0.003200257712865
ME5	ME24	0.0183679530887624	0.921873633781252
ME9	ME24	0.0106693345389398	0.954573342338514
ME11	ME24	0.00593709011747	0.974712806026646
ME52	ME24	0.103500293955692	0.579527024473819
ME19	ME24	0.0288425317311629	0.877593211369418
ME50	ME24	0.00674635588890469	0.971267316477207
ME51	ME24	-0.161795112798206	0.38453676548169
treat_Ctrl	ME24	0.0370266305097918	0.843239636818894
ME46	ME24	0.0795180204469491	0.670677697292811
ME13	ME24	0.121913880316551	0.513538767237092
ME18	ME24	-0.0524797585081434	0.779185552514915
ME29	ME24	0.00674711538259583	0.97126408312381
ME32	ME24	-0.00382041199639806	0.983726627722517
ME34	ME24	0.245049530342954	0.183955614655741
ME45	ME24	0.0200192418052939	0.914874290526903
ME21	ME24	0.130884842977118	0.482793146781508
treat_Treat	ME24	-0.0370266305097918	0.843239636818894
ME40	ME24	0.071528225859252	0.702181863821743
ME24	ME24	1	0
ME25	ME24	0.613404931276485	0.000243159405469976
ME35	ME24	0.489857509292266	0.00515484491339913
ME38	ME24	0.0533113114018423	0.775774737109165
ME14	ME24	0.146079041099161	0.432963586477983
ME41	ME24	0.169599178006451	0.361707837722992
ME17	ME24	0.115200749850052	0.537160563608506
ME36	ME24	0.121138742901828	0.516239865824012
ME20	ME24	0.604441793253163	0.000316691104785214
ME48	ME24	0.492944801794502	0.00483962816805692
ME3	ME24	0.349729050955723	0.0537819048683782
ME0	ME24	0.527806211580041	0.00227651165910546
ME2	ME24	0.649282419753296	7.7566710077072e-05
ME22	ME24	0.344533005656259	0.0576929191648589
ME6	ME24	-0.126455957161828	0.497852432321347
ME23	ME24	0.0241773395668457	0.897278108793409
ME8	ME24	0.114188225720258	0.540767701307313
ME28	ME24	0.136512613245864	0.464001150761596
ME33	ME25	-0.00776751174044371	0.966920426636834
ME49	ME25	-0.0314093745024822	0.866792098429966
ME31	ME25	0.0243832872314162	0.896407756067174
ME43	ME25	-0.0524594403163433	0.779268943204007
ME47	ME25	-0.0401160010955812	0.830341342611673
ME12	ME25	0.0094255858016403	0.959864319373033
ME4	ME25	0.0258017973280951	0.890416268736502
ME15	ME25	-0.553014905380897	0.00125297590254321
ME16	ME25	0.00710128876727433	0.969756328602692
ME7	ME25	-0.97319312625474	4.65102030351932e-20
ME10	ME25	-0.65076107202405	7.37651771557522e-05
ME30	ME25	-0.00998392090185794	0.957488910095887
ME37	ME25	-0.662908244993259	4.83138494481432e-05
ME42	ME25	-0.0647603538294011	0.7292550381087
ME26	ME25	-0.061253125107985	0.743414054648656
ME44	ME25	0.054740718745981	0.769921272082182
ME39	ME25	-0.0762318525633602	0.683572563199256
ME27	ME25	0.0637170035042412	0.733458250172837
ME1	ME25	-0.263150045962395	0.152631122874465
ME5	ME25	-0.018542318798744	0.921134267351062
ME9	ME25	0.0240292377222059	0.897904072489952
ME11	ME25	-0.0845696142513219	0.651034342177891
ME52	ME25	-0.0207612620851881	0.911731081373185
ME19	ME25	0.0179711247964278	0.92355655024437
ME50	ME25	-0.0306689211011003	0.869905549698645
ME51	ME25	-0.0296181732963339	0.874326993708291
treat_Ctrl	ME25	0.271522558429875	0.139523039969206
ME46	ME25	0.0663656546143681	0.722803031437154
ME13	ME25	0.0349646750416547	0.851870846070575
ME18	ME25	-0.0943342933295629	0.613716701589047
ME29	ME25	0.00214253740056633	0.990873267453347
ME32	ME25	-0.0571744688215033	0.759983662556987
ME34	ME25	-0.0922214208427181	0.621715631666054
ME45	ME25	0.0048510342005252	0.979337435071767
ME21	ME25	0.0685288620224887	0.714138208216927
treat_Treat	ME25	-0.271522558429875	0.139523039969206
ME40	ME25	0.0826304918216615	0.658548487226448
ME24	ME25	0.613404931276485	0.000243159405469976
ME25	ME25	1	0
ME35	ME25	0.664538955278759	4.5579756774555e-05
ME38	ME25	0.0197007346424349	0.916223881336001
ME14	ME25	0.0541551469567408	0.772317724519717
ME41	ME25	0.052664777534341	0.778426301330344
ME17	ME25	0.0156511252559455	0.933401737428169
ME36	ME25	0.0642118051317244	0.731463954045256
ME20	ME25	-0.101815852863076	0.585746228040561
ME48	ME25	-0.144619714667906	0.437623275211059
ME3	ME25	0.184419395639057	0.320631720673239
ME0	ME25	0.266368071877806	0.147491914499944
ME2	ME25	0.369682849388409	0.040670240309656
ME22	ME25	-0.154165193884558	0.407642607385221
ME6	ME25	-0.0996058921783005	0.593949908311213
ME23	ME25	-0.117836564284753	0.527824497560416
ME8	ME25	0.0246446597009495	0.895303343433228
ME28	ME25	0.0906666345071842	0.627628977360789
ME33	ME35	0.0388448369710235	0.835643480050224
ME49	ME35	-0.0500073613050029	0.789350273895012
ME31	ME35	0.0160613178741199	0.931660293926754
ME43	ME35	-0.0409757614028299	0.826759335455024
ME47	ME35	-0.0442365004349314	0.813205745890091
ME12	ME35	-0.215898345104632	0.243415052264279
ME4	ME35	-0.000796348944259524	0.99660767031558
ME15	ME35	-0.669586159221376	3.79743952339508e-05
ME16	ME35	-0.720851442058145	4.78508971112333e-06
ME7	ME35	-0.718996960904845	5.19747642106935e-06
ME10	ME35	-0.953815237298327	1.09445086030953e-16
ME30	ME35	-0.0173023997767136	0.926393288365719
ME37	ME35	-0.438334532986959	0.0136436681033009
ME42	ME35	-0.0998201191046641	0.593152493165642
ME26	ME35	-0.00521929002673153	0.977769251865447
ME44	ME35	0.111069142687055	0.551951019124209
ME39	ME35	-0.0618416258368067	0.741032332223683
ME27	ME35	-0.388565147040498	0.0307548244454425
ME1	ME35	-0.343909813930257	0.0581766420530795
ME5	ME35	0.0433953737623083	0.816697070152859
ME9	ME35	-0.0558729713873797	0.765293444017488
ME11	ME35	-0.0244962857936743	0.895930264424321
ME52	ME35	0.0337658323083807	0.856896925208884
ME19	ME35	0.0357088450812645	0.848753807268496
ME50	ME35	0.000147869305659496	0.999370096713537
ME51	ME35	-0.121412957061976	0.515283522892178
treat_Ctrl	ME35	0.0741415834237272	0.691820751452659
ME46	ME35	0.0309020360590294	0.868925141907193
ME13	ME35	0.0693520347189324	0.710850035260953
ME18	ME35	-0.0287967477809165	0.877786069298412
ME29	ME35	0.0187490568181028	0.920257715668698
ME32	ME35	0.00827411114134422	0.964764255477489
ME34	ME35	0.10246141798423	0.58335924030868
ME45	ME35	0.0318196073621496	0.865067994611619
ME21	ME35	0.0692959205623861	0.711074022888358
treat_Treat	ME35	-0.0741415834237272	0.691820751452659
ME40	ME35	0.0546438968536166	0.770317372724575
ME24	ME35	0.489857509292266	0.00515484491339913
ME25	ME35	0.664538955278759	4.5579756774555e-05
ME35	ME35	1	0
ME38	ME35	0.0446514407444821	0.81148471352402
ME14	ME35	0.103651262309486	0.578971063482353
ME41	ME35	0.0807747440412416	0.665770279433652
ME17	ME35	0.0793972296878017	0.671150082473145
ME36	ME35	0.108026437005709	0.562963042647364
ME20	ME35	-0.142922137748846	0.44307792009756
ME48	ME35	0.387004899764181	0.0314912809134574
ME3	ME35	0.273973047261735	0.135846649067141
ME0	ME35	0.400357691020962	0.0256298013090036
ME2	ME35	0.489712408971831	0.0051700819925189
ME22	ME35	-0.212339007724968	0.251461622348821
ME6	ME35	-0.141117540607001	0.448916569974803
