GSM2858678	GSM2858682	GSM2858686	GSM2858688	GSM2858690	GSM2858692	GSM2858694	GSM2858699	GSM2858701	GSM2858705	GSM2858707	GSM2858711	GSM2858713	GSM2858716	GSM2858718	GSM2858726	GSM2858727	GSM2858729	GSM2858739	GSM2858742	GSM2858746	GSM2858748	GSM2858749	GSM2858760	GSM2858761	GSM2858766	GSM2858767	GSM2858772	GSM2858780	GSM2858789	GSM2858792
442903	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	5	4	4	3	4	4	4	4	4
100500802	6	6	6	6	7	6	6	8	6	7	6	6	7	6	8	5	6	6	6	7	6	7	8	6	5	5	5	5	5	5	6
10988	8	8	8	8	8	8	8	9	8	8	10	8	8	8	8	9	9	9	8	8	8	8	8	8	8	8	8	8	10	9	8
100132594	8	8	7	8	8	8	8	8	8	8	8	8	8	8	8	7	8	8	8	8	8	8	8	8	7	8	8	8	7	8	8
105369920	4	5	5	4	5	5	5	5	5	5	6	4	6	4	5	4	5	5	6	5	5	4	5	4	5	4	5	4	4	4	5
144193	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	4	4	5	5
2004	7	7	7	7	7	7	7	7	7	7	7	7	6	7	7	9	8	7	7	7	7	7	7	7	8	7	7	8	8	8	7
121441	6	6	6	6	6	6	6	6	6	6	6	5	6	6	6	7	6	6	6	6	5	5	6	6	6	6	6	6	8	7	5
196475	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	6	5	5	5	5	4	4	4	5
100302289	3	3	3	4	3	3	3	4	3	3	3	3	4	4	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3
406926	5	5	5	6	5	6	5	4	6	5	5	5	6	5	6	4	5	6	5	6	6	6	5	6	5	5	5	4	5	5	5
7112	8	8	8	8	7	7	7	7	8	8	9	9	8	8	8	9	9	8	7	8	8	8	8	7	8	7	8	9	8	9	8
5250	8	7	9	8	8	8	8	7	9	9	11	9	8	9	9	11	9	9	8	9	9	7	7	9	9	8	9	9	11	9	8
677832	12	12	12	12	10	12	10	12	13	12	12	13	12	13	14	13	13	12	11	13	12	11	12	12	13	12	12	13	13	12	11
317	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
101928937	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	4	5	5	4	4	5	5
196472	5	5	5	5	5	6	6	5	5	6	4	5	6	5	4	4	5	6	5	6	5	5	5	5	4	5	5	6	5	5	5
100302217	4	5	5	5	5	5	5	5	5	4	4	4	5	5	4	4	4	4	5	4	4	5	5	4	4	4	5	4	4	4	4
64431	6	6	6	6	6	6	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6
55681	8	7	7	8	7	7	7	7	7	7	7	8	7	7	7	9	8	7	7	7	7	7	6	7	8	7	7	8	8	8	7
246213	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	4	5	5	4	4	4	5
9971	5	5	5	5	6	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	4	5	5
283431	6	5	5	6	6	5	5	6	5	5	6	6	6	6	6	7	6	6	6	6	5	5	5	6	6	5	6	5	6	6	6
121601	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	4	5	5	4	4	5	5
27340	6	6	7	7	6	6	6	6	6	6	6	6	6	6	6	7	8	6	6	6	7	6	6	6	6	6	6	7	8	7	6
121599	5	5	5	6	5	6	5	5	5	5	5	5	6	5	5	4	5	5	5	5	5	5	5	5	4	5	5	4	5	4	4
4604	5	6	6	6	7	5	6	6	5	5	8	5	6	5	6	5	5	5	5	5	5	6	8	8	5	5	5	6	10	6	5
56994	6	6	7	7	6	5	6	7	6	7	6	7	6	6	7	7	7	8	6	6	6	6	6	6	8	6	6	11	9	8	7
55332	6	6	6	6	6	6	6	7	6	7	6	6	7	7	7	8	7	7	7	7	7	6	6	7	8	7	6	7	7	7	7
55010	6	6	6	6	6	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	5	5	6	6	6	6
429	5	5	5	5	6	5	5	6	5	6	5	5	6	6	5	5	6	6	5	5	6	10	6	5	5	5	5	5	7	5	6
101929058	5	5	5	5	6	6	5	6	6	5	5	5	5	6	5	5	5	5	6	6	5	5	5	5	4	5	5	5	4	4	5
101929084	5	5	5	5	6	6	5	5	5	5	5	5	5	5	6	5	4	5	5	5	5	5	5	5	5	5	6	4	4	4	5
55576	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5
7184	15	13	14	13	11	13	11	12	14	14	15	13	13	13	13	17	15	15	13	14	15	14	14	13	15	14	14	15	17	14	14
6996	6	7	6	7	6	6	7	6	6	6	6	6	6	6	6	7	7	7	6	6	6	6	6	6	6	7	7	6	7	7	6
29915	6	6	6	6	6	6	6	5	6	6	5	6	6	6	6	8	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6
7296	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	6	6	6	6	6	6	6	6	6	6	6	7	6	6
493861	5	4	5	4	4	4	5	5	5	6	4	5	5	5	5	4	6	4	5	5	5	5	5	5	5	5	5	4	5	5	5
50515	7	7	7	7	7	7	7	7	8	8	7	7	7	7	8	8	7	7	7	7	7	7	7	7	8	8	7	8	10	7	8
100500843	5	4	5	5	4	5	5	4	5	5	5	4	5	4	4	5	4	5	5	4	4	4	5	5	4	6	5	4	4	5	4
121053	7	6	6	7	6	6	7	7	7	6	6	7	6	6	6	7	7	6	6	7	6	6	6	6	6	6	6	6	7	7	7
23325	7	7	6	6	6	7	6	6	7	7	6	7	7	7	7	10	7	7	7	7	7	6	6	7	8	8	7	8	9	8	7
387882	6	6	6	6	7	6	6	6	6	7	6	6	6	6	6	7	7	6	6	6	6	7	6	6	6	7	7	7	7	8	6
101929110	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	4	5	5	4	4	4	5
255394	6	5	5	5	6	6	5	6	6	5	5	5	6	6	6	6	6	6	5	6	5	6	6	5	5	6	5	5	6	5	5
55703	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6
5992	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	4	5	5	4	4	5	5
55188	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6	6	7	6	6	6	6	6	6	7	6	6
90488	7	7	7	7	8	7	8	7	8	7	7	7	7	7	7	8	8	7	7	7	7	8	7	7	7	7	7	8	8	8	7
121551	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5
11137	6	6	6	6	6	6	6	6	6	6	7	7	6	6	6	8	7	6	6	6	6	6	6	6	7	6	6	7	8	7	6
101929162	5	5	5	5	6	6	5	5	6	4	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
121549	5	5	5	5	5	5	5	6	5	5	4	4	5	5	5	4	5	4	5	5	6	5	5	4	4	4	4	4	4	4	4
9671	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	4	5	5	5	5	4	5
11153	6	6	6	5	6	6	6	6	6	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	6
23479	7	6	6	6	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	6	7	7	6	7	9	7	7
1610	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	4	4	5	5
84749	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
7374	6	6	6	6	7	6	6	7	6	6	7	7	7	7	7	6	7	7	6	6	6	6	6	6	6	6	6	7	8	7	7
32	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6
283446	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5
89910	7	6	6	7	6	6	7	6	7	6	6	6	6	6	6	7	7	6	6	6	6	6	6	6	7	7	7	7	8	7	7
4598	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	6	6
84915	6	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	6	5	6	6	5	5	5	5	6	5	6	5	6
100616454	3	3	4	3	3	3	3	4	3	3	3	3	3	4	3	3	4	3	3	4	4	3	3	3	3	3	3	3	3	3	4
84260	7	7	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
88455	7	7	6	7	6	7	7	7	7	6	6	7	7	6	7	8	7	7	6	7	7	6	6	6	7	7	7	7	7	7	7
28981	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	6	6	6	6	6	6
488	9	7	8	8	7	8	7	8	8	8	8	8	8	8	8	11	10	9	7	8	8	8	7	8	9	9	8	9	11	10	8
29902	6	6	6	6	7	7	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	6	6	6	6	6	6	6
144715	6	6	6	5	6	6	7	6	6	6	6	5	6	6	6	6	6	5	6	5	5	6	6	6	5	6	6	6	5	6	6
160762	5	5	5	5	6	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	6	5	5	5	5	5
100131138	5	6	5	6	6	6	6	6	6	5	6	5	6	6	6	5	5	5	6	5	6	6	6	6	5	6	5	5	5	5	6
23316	5	6	5	5	6	5	6	6	6	5	5	5	6	5	5	5	6	6	6	5	5	5	6	5	5	5	5	5	5	5	5
105369984	6	7	6	7	7	6	7	6	7	6	6	6	7	6	6	6	6	5	7	6	6	6	6	7	6	7	7	6	6	5	6
10019	6	6	7	7	6	6	6	7	7	7	7	7	7	7	7	8	7	7	6	7	7	6	7	6	7	6	7	6	7	6	7
102723619	6	6	7	6	6	6	6	7	7	7	7	7	7	7	7	6	6	7	7	7	6	7	7	6	6	7	6	6	6	7	7
217	4	5	5	5	6	5	5	5	5	5	5	5	5	5	5	4	4	4	5	5	4	5	6	4	4	5	5	4	4	5	5
8550	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	8	7	8	7	7	7	7	7	7	8	7	7	9	10	8	8
10961	5	5	5	5	5	5	5	6	5	5	5	5	5	5	6	6	6	5	5	6	5	6	5	5	5	5	5	6	6	6	6
10906	7	7	6	6	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7
5781	9	8	8	8	8	8	8	9	9	9	9	8	9	8	8	10	9	9	8	9	9	8	8	9	9	9	9	10	11	9	9
22895	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	5	5
4938	8	8	8	7	8	8	8	8	8	7	7	7	7	7	8	8	8	8	7	8	7	7	8	7	8	8	7	6	7	7	8
4940	6	6	7	6	6	6	6	7	7	7	6	6	7	6	7	7	7	7	6	7	6	6	7	6	8	7	6	6	7	6	8
4939	7	7	7	6	6	6	6	7	7	6	7	6	6	6	7	8	8	7	7	7	6	6	7	6	9	8	6	6	7	6	8
1840	5	6	5	5	5	6	5	6	6	5	5	5	6	5	6	5	6	6	5	6	6	6	6	5	5	5	5	5	5	5	5
387885	5	5	5	4	4	5	5	4	4	5	4	5	5	5	5	4	5	5	5	5	5	5	5	5	4	5	5	4	4	4	5
84934	6	6	6	6	6	6	5	6	5	5	6	5	6	6	6	6	5	5	5	6	6	6	5	6	5	5	6	6	6	6	6
53373	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	9	7	8	7	7	7	7	7	7	8	7	7	7	7	8	7
196463	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	9	6	6	6	6	6	6	6	6	7	6	6	7	7	6	7
113675	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
255480	5	5	5	5	5	5	5	5	5	5	5	5	6	6	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5
100287569	6	7	6	7	7	7	7	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	6	6	5	6	6	7
643246	6	7	6	6	7	7	7	6	7	6	7	6	7	7	6	6	6	6	6	7	7	6	6	7	6	6	6	6	6	6	6
84900	6	6	6	6	7	6	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
26259	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	8	9	7	8
5985	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	7	8	7	6
5037	10	10	10	10	9	10	9	11	11	10	11	11	11	11	11	11	10	11	10	11	12	9	10	10	11	10	10	8	11	11	11
64426	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	8	7	8	7	7	7	7	7	7	7	7	7	8	8	8	7
84530	6	6	5	6	6	6	6	6	6	6	6	6	6	5	5	5	6	6	6	5	6	6	6	6	5	5	5	5	5	5	5
26353	5	5	5	5	6	5	5	5	5	5	5	5	5	5	6	6	6	5	5	5	5	5	5	5	4	5	5	5	6	5	5
160777	6	6	6	6	6	6	6	6	6	5	6	5	6	6	6	5	6	5	6	5	6	6	6	6	5	6	6	5	5	5	5
387890	5	5	5	5	6	5	6	5	6	6	5	5	6	5	5	5	6	5	5	5	6	6	6	5	5	5	5	5	5	5	5
5564	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
92558	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
23409	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5
8655	9	8	8	8	8	8	8	8	8	9	9	8	8	7	7	9	9	8	8	8	9	7	7	8	9	8	8	9	9	9	8
9921	8	7	8	8	8	8	8	8	8	8	8	8	8	8	8	10	8	8	8	8	9	8	8	8	9	8	8	9	9	9	8
9761	9	8	8	8	8	8	8	9	8	8	9	8	8	8	8	11	9	9	8	9	10	8	8	8	9	8	8	9	10	9	9
84747	6	6	6	6	6	6	6	7	6	6	6	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	7	7	7	6
35	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
6927	6	6	6	6	6	6	6	6	6	6	6	5	6	6	5	6	5	6	6	5	6	6	6	6	5	6	6	5	5	6	6
5027	6	6	5	6	6	6	6	6	6	6	5	6	7	6	6	6	6	6	6	6	6	6	6	6	6	7	6	5	6	5	6
5025	7	7	7	7	7	7	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	6	7	7	7	7	7	7	7
80196	7	6	7	7	7	7	7	7	7	6	7	7	7	7	7	8	6	7	6	7	7	7	6	6	7	7	7	7	8	7	7
84876	6	6	6	6	6	6	6	7	7	6	6	6	6	7	7	7	7	7	7	7	7	6	6	6	6	6	6	6	7	6	6
144404	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6
23067	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	6	8	7	7	7	8	7	7
605	6	6	6	7	6	6	6	6	7	6	6	6	6	6	6	6	7	7	6	6	6	7	6	6	6	6	7	7	8	7	7
22877	8	8	7	7	7	7	7	8	8	7	8	8	7	8	8	9	8	9	7	8	8	7	7	8	9	8	9	9	12	9	8
254050	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	6
79369	6	6	5	6	5	6	5	6	6	5	5	5	5	6	6	6	6	5	6	6	6	6	6	5	5	5	5	6	5	6	6
9735	7	6	6	6	6	6	6	6	7	6	7	7	6	6	6	8	6	7	6	6	6	6	7	6	7	7	7	9	9	7	6
8562	9	8	9	8	8	8	8	9	9	9	9	9	9	9	9	9	9	9	8	9	9	9	8	8	9	8	9	9	10	9	9
84660	5	6	5	5	6	6	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	6	6	5	5	5	5	5	5	5	5
9026	6	7	7	6	6	6	6	6	7	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	8	6	6
100507091	6	6	6	7	7	6	6	7	6	7	6	6	6	5	6	6	6	6	7	6	6	6	6	7	6	6	6	6	6	6	6
91574	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	7	6	6
112268105	4	5	5	5	5	5	5	6	4	5	4	5	5	6	5	5	5	5	5	5	5	5	5	5	4	4	5	5	5	5	5
387893	8	8	8	7	8	8	8	8	8	8	8	8	8	8	7	8	8	8	8	8	8	8	8	8	8	8	8	8	9	8	8
100500909	6	6	6	6	5	5	5	5	6	6	5	5	5	5	5	5	5	5	5	6	4	5	4	6	5	6	6	5	5	6	6
10959	9	8	8	8	8	8	8	9	9	9	9	8	8	8	8	11	8	10	8	9	10	8	8	9	9	8	8	10	12	10	8
57696	7	7	7	7	7	7	7	7	7	7	7	6	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	9	7	7
2967	6	7	6	6	7	6	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	6	6	7	6	6	6	7	10	7	7
79867	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	8	6	6	6	6	6	6	6	7	6	6	6	7	8	7	6
23545	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	6
196385	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
140707	7	7	7	6	7	7	7	7	6	6	7	7	7	7	7	7	6	7	6	7	7	6	6	7	7	7	7	8	7	7	7
65985	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	7	6	6	6	6	7	6	6	7	7	6	6	6	7	6	6
114795	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	4	5	5	4	4	4	5
101927464	5	6	6	6	6	6	6	6	6	5	6	5	7	6	5	5	5	5	6	6	5	7	7	6	5	6	5	4	4	5	5
101927531	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5
100128554	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5
100507206	5	5	5	5	6	5	5	6	6	5	5	5	6	6	5	6	5	5	5	5	5	5	6	5	5	5	5	5	5	5	6
400087	5	6	5	5	5	4	5	6	5	6	5	5	6	6	5	5	5	5	6	5	5	5	6	5	4	5	5	4	4	4	5
100862680	4	5	5	5	5	5	6	6	6	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	4	5	4	4	5	5
101927694	4	5	4	5	5	4	4	4	4	5	4	4	5	4	5	4	4	4	4	5	4	5	5	5	4	4	4	4	4	4	4
92293	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5
100500817	5	5	5	5	6	5	5	6	5	5	5	5	4	6	5	5	4	5	5	5	5	5	6	5	4	5	5	4	4	4	5
144423	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	6	6	5	6	5	5	5	5	5
283352	6	7	6	7	7	6	7	6	7	6	6	6	7	6	6	5	6	6	7	6	6	7	7	7	5	6	6	5	5	6	6
101927735	6	6	5	6	6	6	6	6	5	6	6	5	6	6	6	5	6	5	6	6	6	6	6	5	5	6	6	5	5	5	5
11211	5	6	5	6	6	6	6	6	6	5	5	6	6	6	6	5	6	5	6	5	6	5	5	6	5	5	5	5	5	5	6
9271	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	4	5	6	5	4	5	5
5901	9	8	9	8	8	8	8	9	9	9	10	9	9	10	9	11	9	10	8	9	10	9	9	9	10	8	9	11	11	11	9
283383	5	5	5	5	6	6	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5
116437	5	5	5	5	5	6	5	5	5	5	5	4	5	5	5	4	5	5	5	4	5	4	5	5	4	5	5	4	4	4	5
107161159	6	6	6	6	7	6	7	6	7	6	6	5	6	6	6	6	5	5	6	6	5	6	6	6	5	6	7	5	5	6	5
6433	7	7	7	7	7	7	7	7	7	7	7	7	6	7	7	8	7	7	7	7	7	7	7	7	7	7	7	8	9	8	7
4326	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5
8408	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	6
80324	6	6	6	6	6	6	6	7	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
57634	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	8	7	7	8	9	8	7
677829	13	15	13	14	13	14	12	14	13	14	12	16	14	14	16	15	15	15	12	13	14	15	14	13	15	13	14	16	18	14	13
79050	6	5	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	6	5	6	6	6	6	6	6	6	6	6
101928416	5	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5
57666	7	7	7	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
22953	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7
101928530	5	5	5	4	5	5	5	5	5	6	5	5	5	5	5	5	5	5	5	6	5	6	5	5	4	5	5	4	4	5	6
7574	5	6	5	5	6	5	5	6	5	5	5	5	5	5	6	6	6	6	5	5	5	5	5	5	5	5	6	6	7	6	5
7637	7	7	7	7	6	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	6	7	7	7	7	8	9	7	7
7699	6	6	6	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6
574538	5	6	5	5	6	6	5	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
6539	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	5	6	5	6	6	6	7	5	6	7	5	6	5	6
6540	6	6	5	6	6	6	6	6	6	6	6	5	6	5	5	5	5	5	6	6	6	6	6	6	5	6	6	5	5	5	5
102723544	5	6	5	6	6	6	6	5	5	5	5	5	6	5	5	5	5	6	6	4	6	6	6	5	4	6	6	5	4	4	5
5927	7	8	7	7	7	7	7	7	8	7	9	9	8	7	8	9	7	9	7	7	7	6	7	7	8	8	8	9	10	9	8
4815	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6
105369595	4	5	5	5	5	4	5	5	5	5	5	4	5	5	5	4	5	5	5	5	5	5	5	5	4	5	4	5	4	5	5
5893	6	6	6	6	6	6	6	6	6	9	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	7	6
144699	6	7	6	7	6	6	7	7	7	7	7	7	6	6	7	7	6	7	6	6	6	6	7	6	7	7	7	8	8	7	7
100500816	4	5	5	4	4	4	4	4	5	4	4	4	5	5	4	4	4	4	4	5	5	4	4	4	4	5	5	4	4	4	5
93589	5	6	5	6	6	5	5	6	5	6	6	5	5	5	5	6	5	5	6	5	5	6	6	6	5	6	6	5	5	5	5
100271702	5	6	5	5	5	6	5	5	6	5	5	5	5	5	5	5	5	5	5	5	6	5	5	5	5	5	6	4	4	5	5
196513	7	6	6	7	7	6	7	7	7	7	7	7	6	6	7	7	6	7	6	6	6	6	7	7	7	6	7	7	8	7	6
100874234	7	7	6	7	7	7	7	8	6	7	6	7	6	6	7	6	6	6	6	6	6	6	6	6	6	5	6	8	7	6	6
100874235	7	7	6	7	7	6	7	7	7	6	6	7	7	6	7	6	6	6	6	6	6	6	7	7	6	6	7	7	7	6	7
100652846	6	6	6	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	6	6	6	6	6	6	6	6
283440	6	6	6	7	6	5	8	5	7	6	7	5	6	6	5	5	5	5	6	6	6	6	5	6	6	7	7	5	5	6	5
83714	6	7	6	7	7	6	6	6	7	7	7	7	7	6	6	6	6	6	6	6	6	6	7	6	6	6	7	7	8	6	7
101929469	4	5	5	5	6	5	5	6	5	5	6	5	6	6	5	4	5	5	6	5	5	5	6	5	4	5	5	5	4	5	5
2305	7	7	7	7	6	6	6	8	7	8	9	8	7	8	7	9	7	8	6	7	6	6	6	6	8	6	8	10	10	9	8
100129223	5	5	5	5	5	6	5	6	6	6	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	4	4	4	4	4
84766	6	6	6	6	6	6	6	6	6	6	6	5	6	6	6	6	5	6	6	6	6	6	6	6	5	6	6	7	7	6	6
57097	6	6	6	6	7	7	6	6	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	8	5	6
103752584	7	6	6	6	7	7	7	7	6	7	7	6	7	6	7	6	7	7	6	6	6	7	7	6	7	7	6	7	9	6	7
8074	5	5	5	5	5	5	5	5	5	5	5	4	5	5	4	4	4	5	5	4	4	5	5	5	4	5	5	4	4	4	4
2251	5	6	5	5	6	5	5	5	5	5	5	4	5	5	5	4	6	5	5	5	5	6	5	5	4	4	5	4	4	4	5
57102	7	6	7	7	6	7	7	6	7	8	8	7	7	6	6	8	7	7	7	6	7	6	7	7	8	7	7	8	10	8	6
10566	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	5	5	4	5	5	5	4	5	5
101929549	8	8	7	8	9	8	8	7	8	7	8	7	7	7	7	7	7	7	8	7	7	8	8	8	7	8	8	7	7	8	8
101929584	5	6	5	6	6	6	6	6	5	6	6	5	6	6	6	5	6	5	6	6	5	6	5	6	5	5	5	5	5	5	5
57101	5	5	5	6	6	6	5	6	6	5	6	6	5	5	5	5	5	5	6	5	5	5	5	5	5	6	6	5	5	6	5
7450	7	6	6	6	7	6	6	6	7	6	6	6	6	6	8	7	7	6	6	7	6	6	6	6	7	7	7	7	6	7	6
7132	8	7	8	8	8	8	8	8	8	8	8	8	8	8	8	11	8	8	7	8	7	7	7	8	9	8	8	9	10	9	9
6337	6	6	6	6	6	6	7	6	6	6	6	6	6	5	6	5	6	6	6	6	7	6	6	6	5	6	6	6	5	6	5
678655	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	8	8	7	8	8	7	7
6843	7	7	6	6	7	7	8	7	7	7	7	8	7	6	7	7	7	7	7	7	7	6	8	7	8	8	7	7	9	7	7
51258	9	9	9	9	9	9	9	9	9	9	11	10	9	9	9	9	9	10	9	9	9	9	9	9	9	9	9	10	11	10	9
